img,id,length
img_155,768,3.54200788
img_107,235,3.65337295
img_89,391,3.13977317
img_46,619,3.81777226
img_272,207,3.91096144
img_286,1198,3.20922016
img_258,376,3.45132154
img_108,29,3.98655069
img_110,167,3.69126215
img_486,227,4.15605415
img_573,837,3.64717922
img_340,414,3.5178975
img_301,331,3.95581259
img_574,209,3.94011912
img_182,143,4.20060039
img_333,384,3.63776884
img_523,765,4.10398049
img_36,45,3.93242946
img_28,978,3.58233747
img_7,103,3.72665992
img_172,544,3.87268971
img_129,945,3.55642033
img_116,190,3.80290455
img_67,10,3.8555656
img_254,405,4.23187567
img_513,78,4.16269421
img_462,463,3.96498058
img_498,1080,3.77204078
img_272,914,3.91487248
img_375,1200,4.0276441
img_19,345,4.05825708
img_42,43,3.83402995
img_78,141,4.1838698
img_191,1844,3.58623796
img_93,86,3.89054457
img_259,101,3.95361407
img_284,195,4.09947237
img_339,238,3.46815055
img_20,286,3.57155869
img_243,130,3.98291008
img_333,387,3.95688147
img_120,182,3.78773517
img_502,163,4.49352846
img_181,28,4.06402498
img_243,148,3.23702754
img_200,648,3.78857164
img_253,1405,4.30750249
img_316,94,3.53869489
img_259,320,3.54541556
img_53,746,3.64519925
img_52,143,3.97968339
img_100,202,3.89104053
img_369,8,4.38397131
img_432,243,3.98599846
img_200,603,3.60984739
img_200,644,4.02599295
img_521,1157,4.23740951
img_332,113,3.8743376
img_206,55,4.11187697
img_237,178,3.39904592
img_27,47,3.28841272
img_488,496,4.10297112
img_574,636,3.57144189
img_233,239,4.6693211
img_30,93,3.39202058
img_208,37,4.24144633
img_432,288,3.90532469
img_474,77,3.77947366
img_534,41,3.51021559
img_71,80,4.32494508
img_241,311,3.93380604
img_411,418,3.97360448
img_221,272,3.60507833
img_335,152,3.45946812
img_201,240,3.16991973
img_171,456,3.6977681
img_190,22,4.24663817
img_198,588,3.74722638
img_46,122,3.61682237
img_194,676,3.71714707
img_221,240,3.57888377
img_378,201,3.8266938
img_7,640,3.4444867
img_280,190,4.05810395
img_301,852,3.67027113
img_14,311,3.77770961
img_522,848,3.31483641
img_574,107,3.89614845
img_517,369,4.04916942
img_109,136,3.76877572
img_385,425,3.93580876
img_153,213,3.87370882
img_471,338,3.73506603
img_199,150,3.9271206
img_190,16,4.54005384
img_140,391,3.54249119
img_421,179,4.00359412
img_171,7,4.0592261
img_33,191,3.9534041
img_257,465,3.71673175
img_221,90,3.67939473
img_532,735,3.48628448
img_196,334,3.89604251
img_191,1539,3.79097442
img_3,492,4.05958938
img_395,130,3.50395974
img_109,271,3.85947514
img_182,76,4.3638118
img_16,45,4.01291512
img_573,894,4.56167198
img_129,787,3.41697511
img_46,170,3.56082484
img_126,632,3.44944276
img_340,402,3.47411733
img_107,619,3.3720588
img_6,505,3.70217679
img_561,126,3.92900505
img_302,369,4.22093976
img_320,271,3.81369081
img_301,3,3.66829063
img_211,21,4.12002403
img_154,816,3.58023103
img_251,183,3.84674692
img_47,152,3.94487135
img_101,44,3.66403676
img_61,839,3.69379445
img_41,80,3.69674242
img_330,391,3.89978368
img_4,241,3.88417685
img_326,326,3.94993333
img_32,97,4.06372854
img_563,338,3.58463054
img_518,89,4.00881875
img_320,11,4.14911462
img_77,976,3.93430054
img_282,1591,4.23124862
img_194,362,4.08774474
img_256,220,3.80562714
img_110,230,3.81114599
img_411,102,3.89920629
img_522,231,3.30303481
img_4,281,4.12485959
img_493,87,3.95728728
img_286,1152,3.43287598
img_76,410,3.38296329
img_201,40,4.06549183
img_335,253,3.67545688
img_272,522,3.97009041
img_246,259,4.00867593
img_13,702,4.01432527
img_53,135,3.88030125
img_78,1978,3.62019673
img_314,13,3.88927744
img_57,38,3.77320705
img_521,744,4.19754716
img_192,349,4.02717265
img_157,421,3.70629853
img_265,64,3.94443316
img_115,424,4.06423264
img_47,473,3.81039049
img_119,255,4.02363064
img_38,294,4.35635132
img_421,515,3.95817027
img_255,160,3.8956541
img_134,42,3.99417789
img_266,9,3.49467023
img_236,124,3.30191034
img_77,1550,3.77632534
img_126,61,3.68791822
img_107,408,3.58287833
img_124,443,3.82613936
img_119,392,3.97679725
img_220,148,3.76123655
img_192,83,4.30069345
img_380,223,3.90150619
img_497,467,3.51911847
img_33,883,3.93730017
img_492,332,3.83199949
img_396,391,3.7819193
img_515,356,3.89054633
img_109,391,3.83888531
img_13,317,3.67752998
img_25,322,4.18097477
img_171,221,4.01564308
img_154,537,3.94707141
img_283,345,3.67390173
img_302,309,4.18064204
img_230,444,3.38523677
img_48,494,3.63012508
img_284,140,4.08664727
img_462,454,3.95411936
img_92,1094,3.71947213
img_138,8,4.08499446
img_304,743,3.9562804
img_139,232,3.63559676
img_100,99,3.89101459
img_124,102,3.79604095
img_522,566,3.39692821
img_514,66,4.34303457
img_110,25,4.45364761
img_27,505,2.9586974
img_452,118,3.58546349
img_340,43,3.65436752
img_336,194,3.75405115
img_546,407,3.87331962
img_28,82,3.82619095
img_259,1070,3.67704225
img_200,1968,3.75570474
img_39,45,3.89189856
img_335,71,3.93060181
img_537,287,3.74498135
img_513,444,3.88152393
img_546,282,3.94433058
img_487,427,3.57604586
img_377,7,3.57893771
img_126,488,3.49796501
img_191,1142,3.50012732
img_120,407,3.61782829
img_7,539,3.88008712
img_288,233,3.61514174
img_264,59,3.90146384
img_172,412,3.49325422
img_278,308,3.98127523
img_23,218,3.81344818
img_181,48,4.25899878
img_486,671,3.91658636
img_362,331,3.71782097
img_158,92,4.03821396
img_242,150,3.56649866
img_78,1755,3.617032
img_172,157,4.48972358
img_271,677,3.94523314
img_19,478,4.44684358
img_119,254,4.5487092
img_373,139,4.58545398
img_286,1351,3.74003771
img_23,454,3.96529526
img_61,582,3.47868393
img_71,204,3.64614942
img_545,106,3.92139955
img_72,213,4.07396981
img_205,513,3.99596423
img_195,360,3.80485233
img_425,361,4.03599423
img_303,377,3.49664822
img_221,807,3.63442143
img_112,480,3.62167183
img_151,261,3.83704328
img_364,49,4.04928052
img_53,176,4.02660999
img_35,194,3.94975704
img_78,1406,3.66479172
img_462,381,3.93165154
img_62,506,3.41348626
img_505,650,3.936212
img_286,795,3.43127833
img_237,312,3.21939563
img_281,672,3.60771635
img_280,612,3.71225092
img_251,362,3.75317772
img_286,702,3.67945204
img_191,310,3.90962487
img_264,124,3.80816396
img_14,409,3.79499518
img_152,814,3.96003332
img_286,902,3.51582991
img_411,847,3.8323641
img_173,66,4.09989241
img_243,252,3.86706822
img_50,510,3.47198163
img_77,165,3.82862587
img_256,292,3.62992766
img_537,379,3.71032134
img_216,173,3.43243839
img_371,259,4.05995644
img_23,369,4.03964438
img_382,9,3.71580856
img_226,280,3.4985293
img_237,213,3.67460026
img_17,610,3.65105542
img_385,673,3.89006734
img_380,181,3.87918654
img_292,657,3.65669797
img_226,754,3.52124708
img_305,222,3.95759426
img_153,249,3.96749482
img_112,282,3.83458293
img_236,53,3.52095152
img_29,181,3.9930988
img_202,41,3.84464768
img_111,1559,3.14674296
img_537,116,3.88023458
img_132,49,4.34636319
img_509,8,3.3920458
img_92,114,4.09856161
img_472,1204,3.2130773
img_2,991,3.92399372
img_191,1764,3.69628077
img_498,517,3.88062243
img_502,31,4.72428018
img_12,1112,3.79376743
img_217,8,3.74446074
img_62,380,3.96080325
img_112,56,4.0859452
img_2,343,3.63689717
img_46,802,3.35060846
img_515,263,3.84501897
img_503,4,4.53229002
img_532,30,3.87468837
img_505,294,3.71108433
img_487,434,3.82789002
img_462,680,3.34639603
img_334,291,3.71315203
img_233,282,4.10024927
img_154,938,3.89377272
img_375,631,3.97622611
img_21,647,3.55357791
img_499,170,3.83074414
img_198,495,3.70673727
img_487,553,3.55797358
img_520,247,3.82540398
img_19,134,3.86474752
img_530,243,3.85350038
img_197,130,3.7474907
img_114,24,3.8325108
img_1,280,3.65210439
img_288,22,3.43264322
img_23,251,4.21927509
img_78,2142,3.49287976
img_538,172,4.00415603
img_158,363,4.02056506
img_236,77,3.37834455
img_73,288,3.4046197
img_285,55,3.9560952
img_21,333,3.82711553
img_73,401,3.79551611
img_522,664,3.56507416
img_392,78,4.01668317
img_29,178,4.13953677
img_286,171,3.67008363
img_522,84,3.64779821
img_122,587,3.67082566
img_209,189,4.3069318
img_495,8,4.43879413
img_134,229,4.37330562
img_286,1088,3.42794038
img_24,875,2.95853658
img_74,41,3.86798565
img_502,585,3.68174956
img_328,183,4.24448409
img_69,248,3.46478347
img_516,102,4.12283354
img_370,119,4.09869645
img_201,67,4.06548855
img_565,864,3.32075707
img_193,591,3.504903
img_565,895,3.39378948
img_259,565,3.77306972
img_471,237,3.76848831
img_126,333,3.69482802
img_2,36,3.97454337
img_391,221,3.36009564
img_26,89,3.83201672
img_279,25,4.05279847
img_487,342,3.83492594
img_200,1956,3.57177467
img_268,122,4.20248599
img_278,279,4.10277008
img_78,1648,3.55266314
img_28,49,4.26935559
img_488,125,4.05081874
img_319,94,3.93037741
img_280,29,3.37909593
img_57,201,3.59701161
img_326,115,3.82250119
img_26,297,3.99886633
img_276,144,3.89902941
img_257,487,3.45692366
img_304,281,4.03896026
img_139,261,3.44648688
img_135,83,4.00415092
img_287,4,3.90462244
img_11,576,3.85555349
img_334,252,3.68676993
img_19,712,3.90342821
img_29,392,3.97383849
img_531,220,3.67521382
img_1,242,3.82752136
img_573,387,3.51632158
img_386,70,3.60832491
img_573,247,3.76828514
img_29,240,4.12655122
img_282,711,4.44428023
img_249,30,3.97847176
img_211,249,3.96579997
img_186,32,3.71592519
img_522,751,3.35159473
img_341,558,3.35226573
img_27,511,3.05993181
img_336,612,3.38884556
img_127,32,4.00975965
img_250,227,3.63305425
img_528,95,3.67218682
img_373,216,4.16192607
img_58,190,3.68500091
img_472,971,3.50604378
img_496,285,3.84413764
img_199,131,3.78335111
img_474,2,4.2370171
img_135,74,4.17095564
img_226,83,3.64038727
img_528,363,3.4573504
img_191,947,3.84171648
img_197,671,3.48658022
img_115,6,4.24586449
img_28,59,3.99473275
img_546,655,3.91255594
img_188,18,3.92756771
img_523,622,4.03343219
img_565,1132,3.48360377
img_158,201,4.29508009
img_519,33,4.12681705
img_92,639,3.71225686
img_308,142,3.58842661
img_391,226,3.32193
img_11,471,3.76616748
img_333,503,2.99198182
img_53,43,4.28075262
img_216,93,3.4667249
img_221,1056,3.57656168
img_277,289,4.22913539
img_259,746,3.62815035
img_199,136,3.92907132
img_522,387,3.53025066
img_280,570,3.82629118
img_259,1134,3.61536597
img_94,56,3.84383497
img_486,311,4.1678071
img_191,1752,3.58612927
img_13,1304,4.47296452
img_33,771,3.77202208
img_201,1082,4.25454847
img_253,945,4.1796786
img_235,42,4.12286909
img_532,308,3.58384682
img_524,391,3.8060269
img_124,493,3.42619864
img_53,723,4.0063054
img_201,246,3.564619
img_258,368,3.5267663
img_522,921,3.56373505
img_250,224,3.77361462
img_316,143,3.73537162
img_277,1700,3.87652581
img_328,106,3.87869096
img_396,544,3.93307129
img_530,323,3.78597396
img_421,435,3.97951755
img_123,59,4.25161721
img_204,442,3.96527236
img_28,799,3.73498306
img_135,98,4.17806171
img_140,311,3.48573088
img_95,260,3.89271856
img_529,159,3.45273423
img_220,371,3.62397363
img_48,183,3.70991531
img_536,601,3.68844393
img_526,460,3.42443815
img_286,1325,3.36715834
img_203,195,3.90714229
img_20,270,3.51740815
img_17,565,3.68746044
img_377,531,3.34309483
img_251,49,3.7194465
img_494,269,3.95212459
img_516,2,3.960071
img_197,368,3.5284077
img_523,234,3.93104276
img_272,1180,3.7193463
img_103,92,3.61144978
img_200,194,3.65697386
img_252,232,3.88475365
img_284,12,4.26785703
img_192,82,4.30889046
img_78,1056,3.92544469
img_200,1579,4.13743647
img_198,406,3.86019212
img_562,234,3.60168263
img_523,258,3.98803845
img_55,124,4.0805807
img_502,421,4.00971111
img_334,122,3.75301896
img_61,25,3.80569969
img_137,462,3.88718262
img_500,375,4.06327535
img_292,542,3.52607318
img_48,239,3.4230536
img_191,1357,3.65530674
img_51,259,3.9537301
img_20,155,3.77187926
img_158,423,4.19893751
img_129,777,3.4758741
img_574,336,3.62319774
img_155,424,3.73073484
img_288,889,3.59003055
img_497,15,3.84158536
img_34,243,3.95460726
img_138,139,3.67591887
img_362,458,3.77492851
img_522,137,3.6849379
img_230,870,3.34878664
img_171,365,3.59244937
img_375,250,4.23056744
img_205,352,3.8137594
img_429,68,4.02111132
img_376,160,3.56788798
img_33,836,4.23429101
img_411,705,3.76353439
img_286,838,3.27385695
img_496,457,3.92942168
img_158,805,3.94581642
img_336,652,3.25348114
img_92,252,4.11362421
img_429,323,3.86256554
img_249,71,3.78798097
img_100,181,3.7194238
img_213,88,4.04410212
img_62,408,3.0045526
img_498,1384,3.5955021
img_524,498,3.92347851
img_53,465,4.1540479
img_129,666,3.55489754
img_292,81,3.93963942
img_282,733,3.93980836
img_110,58,3.77331075
img_23,332,3.81817008
img_192,444,4.16617511
img_72,380,3.92978307
img_394,87,4.01190106
img_66,214,3.57403785
img_524,766,3.66870902
img_120,351,3.59388179
img_20,268,3.58353566
img_287,211,3.23829132
img_537,153,3.27936807
img_38,113,4.48535546
img_204,380,3.65291414
img_38,86,4.34148117
img_194,69,3.92015407
img_305,1107,3.68042302
img_271,818,3.95968428
img_281,451,3.8217166
img_157,151,3.92548601
img_129,407,3.4141845
img_250,158,3.81329539
img_335,194,3.50838661
img_497,109,3.88458299
img_140,230,3.3183426
img_140,15,3.3238624
img_246,487,3.69665736
img_201,7,4.18069703
img_303,1082,3.84607341
img_17,67,4.15487873
img_196,107,3.85870204
img_527,63,3.6393955
img_386,11,3.5626607
img_574,676,3.4812749
img_109,375,3.77510406
img_279,67,4.21295856
img_126,252,3.66171946
img_78,929,3.74798933
img_15,577,3.77071174
img_385,696,3.99305027
img_46,521,3.82162132
img_375,187,4.5044167
img_282,458,4.36393935
img_380,31,4.03364623
img_524,884,4.11146987
img_45,224,3.58426172
img_46,298,3.98724056
img_257,761,3.53674319
img_62,160,3.73697546
img_155,439,3.80982203
img_499,888,3.60183435
img_51,14,4.23974764
img_114,171,3.50092409
img_108,698,3.30094341
img_43,67,3.5001303
img_68,120,3.82388661
img_129,54,3.63655681
img_106,328,3.90095487
img_489,80,4.02906417
img_12,415,3.96257621
img_14,357,3.48409568
img_340,386,3.60139351
img_17,21,3.9384935
img_271,100,4.07930292
img_38,61,4.55820936
img_288,217,3.80446486
img_502,399,4.24266489
img_246,31,4.17573786
img_25,399,4.06975128
img_86,60,4.11098477
img_92,796,4.16383841
img_252,4,4.03995898
img_34,20,4.19424827
img_332,106,3.68394069
img_428,48,3.83860614
img_286,828,3.54664407
img_61,221,4.04648436
img_258,171,3.92151996
img_498,1079,3.58321971
img_106,627,3.52629363
img_326,94,4.28769878
img_88,10,4.05202537
img_137,352,3.55312396
img_564,294,3.60146403
img_391,14,3.79598453
img_284,505,3.55201931
img_375,617,3.9298667
img_44,408,3.38406842
img_46,426,3.54199138
img_271,56,4.03747489
img_391,60,3.66104133
img_331,248,3.59919877
img_486,449,3.81865922
img_33,827,4.13926656
img_538,567,3.99257336
img_488,255,4.19943393
img_389,373,3.67512169
img_278,27,4.25193911
img_372,58,3.86385714
img_495,687,4.38874698
img_528,276,3.20384561
img_154,785,3.92907413
img_28,1132,3.58665507
img_532,310,3.41324395
img_500,186,4.11293752
img_48,296,3.53575303
img_50,119,3.74197379
img_287,351,3.36164025
img_124,26,3.63852213
img_574,170,4.02841205
img_253,230,4.61111019
img_196,1762,3.79113566
img_498,941,3.54320449
img_311,109,3.69600793
img_277,1415,3.98922608
img_288,490,3.55029121
img_332,73,3.87588646
img_271,1084,3.748445
img_572,525,3.81137653
img_134,200,3.89044824
img_253,583,4.12018525
img_234,79,4.09336904
img_259,569,3.74281607
img_301,18,4.06390552
img_78,2101,3.61368581
img_197,625,3.91570985
img_472,1161,3.73170882
img_7,110,3.88614275
img_525,108,3.81703292
img_338,154,3.61114329
img_338,850,3.59631176
img_525,399,4.04558877
img_53,179,3.9048774
img_182,200,4.02781571
img_28,1170,3.67467678
img_368,42,4.03942234
img_49,50,4.08340353
img_116,384,3.44760056
img_120,189,3.7340244
img_34,265,4.03687948
img_78,624,3.7801051
img_77,307,3.97945174
img_519,94,3.96264429
img_471,662,3.7594226
img_259,962,4.08990714
img_48,312,3.71550794
img_196,426,3.53144659
img_77,1062,3.70029599
img_4,293,4.00882567
img_271,177,3.83870533
img_253,542,4.14479955
img_338,428,3.38193201
img_330,295,3.85833313
img_499,728,3.37315404
img_218,74,3.97419109
img_200,693,3.81316364
img_362,219,3.74868267
img_452,361,3.4996642
img_22,12,4.04155527
img_376,154,3.40229765
img_171,29,3.80960887
img_521,1787,4.11247111
img_572,43,3.98551427
img_61,52,4.20269869
img_538,401,3.64604845
img_22,247,3.97473736
img_68,235,3.85038141
img_531,203,3.36088361
img_341,763,3.20464223
img_50,10,4.14099353
img_304,335,4.12653557
img_565,662,3.82898554
img_113,176,3.82545178
img_204,591,4.00644642
img_532,551,3.62567811
img_335,115,3.65411622
img_498,915,3.48654291
img_387,55,3.91858307
img_271,310,3.98542825
img_340,310,3.48238543
img_41,4,4.07733473
img_299,32,3.550033
img_65,6,3.94814595
img_51,451,3.9021688
img_522,375,3.4865472
img_106,74,3.74751358
img_57,58,3.70793359
img_491,507,4.33421622
img_106,384,3.76654893
img_527,661,3.35027023
img_201,877,3.64960887
img_135,7,4.04875181
img_472,314,3.7446028
img_341,598,3.21800205
img_114,130,3.7362078
img_464,77,3.98814612
img_191,192,3.79798733
img_34,13,4.19767138
img_277,1570,4.45053134
img_14,408,3.13745506
img_574,7,4.05027959
img_61,1147,2.84378913
img_488,582,3.95653426
img_92,1108,3.71835782
img_60,349,3.88374815
img_213,104,4.06543094
img_20,358,3.48713424
img_277,720,3.5207096
img_227,45,3.57324506
img_206,655,4.14692917
img_1,141,3.8152186
img_264,123,3.63971073
img_521,384,4.58309928
img_375,299,3.92425251
img_196,1463,3.76533856
img_95,128,3.8201751
img_533,251,3.50780016
img_536,388,3.61036538
img_65,3,4.41763809
img_172,446,3.75327613
img_276,299,3.67175326
img_51,501,3.97136589
img_214,22,3.73612862
img_135,167,3.7761486
img_269,12,3.5589326
img_20,693,3.21368754
img_521,1085,3.98279126
img_374,51,4.39878728
img_152,319,4.00635477
img_216,164,3.37486632
img_488,410,4.46517679
img_191,1606,3.75142696
img_505,469,4.00801259
img_255,560,3.667479
img_37,173,3.87335393
img_361,176,3.95662946
img_521,472,4.17801522
img_230,134,3.51261242
img_152,339,3.52398338
img_230,879,3.37826854
img_305,9,3.595009
img_451,8,4.11711523
img_77,500,3.77949667
img_525,226,3.60877601
img_51,410,4.05772783
img_513,254,4.07340684
img_273,302,3.78199533
img_282,1055,3.42978894
img_287,730,3.13215933
img_18,84,3.97213716
img_302,158,4.07272334
img_11,615,3.61801023
img_20,654,3.44709667
img_53,253,3.99312005
img_253,1191,4.22411348
img_134,8,4.22423158
img_40,608,3.81004526
img_521,1009,4.22639269
img_392,125,4.00059708
img_28,564,3.82636953
img_498,909,3.67994345
img_2,595,3.79947456
img_112,291,3.80019775
img_514,169,4.22282954
img_188,282,3.55649114
img_25,397,3.80836778
img_195,827,3.4691994
img_333,210,3.7061307
img_152,442,3.83783424
img_371,36,4.24562137
img_389,195,3.6889085
img_20,879,3.49232871
img_514,181,3.95620152
img_47,23,3.80868191
img_158,351,3.99337093
img_241,371,3.8138837
img_76,280,3.12104961
img_24,342,3.97483294
img_375,695,4.40721319
img_246,655,3.58480752
img_110,309,3.85725259
img_534,16,3.62324126
img_562,266,3.57778486
img_333,352,3.79489671
img_112,72,4.04335873
img_139,459,3.47882426
img_263,45,3.75149184
img_20,686,3.60549146
img_228,287,3.608022
img_371,412,3.93910345
img_375,1169,4.25359196
img_369,81,4.44104932
img_464,178,4.15495501
img_205,221,4.08649359
img_316,145,3.59346776
img_116,71,3.9185084
img_217,170,3.82436924
img_291,287,3.92414616
img_115,502,3.61053675
img_112,266,3.77617849
img_336,211,3.45446327
img_364,210,3.85189485
img_472,27,3.72400123
img_195,284,3.89121017
img_13,1278,4.02599006
img_421,71,4.2908012
img_281,351,3.16959785
img_292,283,3.53984705
img_378,430,3.55281947
img_287,61,3.62765022
